Day fraction since midnight on 	pH probe (pH)
0.6419464285	6.1601452827
0.6419579957	6.1646175385
0.6419695633	6.1633338928
0.6419811538	6.1575574875
0.6419927210	6.1483893394
0.6420042887	6.1425704956
0.6420158561	6.1426258087
0.6420274464	6.1419539452
0.6420390167	6.1338372231
0.6420505841	6.1340065002
0.6420621746	6.1418256760
0.6420737421	6.1437735558
0.6420853095	6.1523523331
0.6420968769	6.1437511444
0.6421084674	6.1372323036
0.6421200348	6.1374540329
0.6421316023	6.1329708099
0.6421431928	6.1292047501
0.6421547602	6.1301102638
0.6421663276	6.1266927719
0.6421778950	6.1315889359
0.6421894856	6.1237559319
0.6422010545	6.1176152229
0.6422126217	6.1150321960
0.6422241894	6.1178894043
0.6422357799	6.1146383286
0.6422473473	6.1180500984
0.6422589145	6.1196475029
0.6422705051	6.1245760918
0.6422820727	6.1311120987
0.6422936399	6.1209292412
0.6423052307	6.1110043526
0.6423167981	6.1111974716
0.6423283655	6.1112937927
0.6423399327	6.1121430397
0.6423515234	6.1133613586
0.6423630908	6.1129379272
0.6423746580	6.1059374809
0.6423862488	6.1028757095
0.6423978162	6.0982432365
0.6424093834	6.0990486145
0.6424209508	6.0981893539
0.6424325416	6.1004285812
0.6424441090	6.1076488495
0.6424556763	6.1073241234
0.6424672552	6.1020083427
0.6424788226	6.1011691093
0.6424904134	6.1018595695
0.6425019808	6.0986313820
0.6425135482	6.1046280861
0.6425251387	6.1081948280
0.6425367061	6.0991425514
0.6425482733	6.0954337120
0.6425598409	6.0966973305
0.6425714315	6.0897808075
0.6425829989	6.0846276283
0.6425945663	6.0879240036
0.6426061569	6.0873131752
0.6426177243	6.0890984535
0.6426292917	6.0850520134
0.6426408591	6.0866856575
0.6426524494	6.0905027390
0.6426640171	6.0870637894
0.6426755843	6.0901479721
0.6426871748	6.0860681534
0.6426987424	6.0799036026
0.6427103099	6.0762572289
0.6427218770	6.0800304413
0.6427334678	6.0838727951
0.6427450352	6.0893707275
0.6427566258	6.0811815262
0.6427681932	6.0740966797
0.6427797606	6.0764117241
0.6427913511	6.0832066536
0.6428028954	6.0796241760
0.6428144860	6.0781688690
0.6428260534	6.0757827759
0.6428376439	6.0752649307
0.6428492113	6.0728073120
0.6428607788	6.0712189674
0.6428723462	6.0713434219
0.6428839134	6.0745568275
0.6428955041	6.0706825256
0.6429070715	6.0727472305
0.6429186389	6.0716671944
0.6429302295	6.0637040138
0.6429417967	6.0629806519
0.6429533874	6.0630626678
0.6429649317	6.0654463768
0.6429765222	6.0626268387
0.6429880897	6.0651302338
0.6429996569	6.0577826500
0.6430112476	6.0639748573
0.6430228151	6.0656156540
0.6430344056	6.0554265976
0.6430459499	6.0566210747
0.6430575404	6.0554633141
0.6430691078	6.0531806946
0.6430806753	6.0530762672
0.6430922658	6.0480332375
0.6431038332	6.0440235138
0.6431154004	6.0434246063
0.6431269680	6.0404109955
0.6431385586	6.0378532410
0.6431501258	6.0372786522
0.6431616975	6.0367584229
0.6431732906	6.0400710106
0.6431848580	6.0346121788
0.6431964254	6.0372147560
0.6432079928	6.0339422226
0.6432195603	6.0360717773
0.6432311508	6.0366077423
0.6432427182	6.0342397690
0.6432542856	6.0358338356
0.6432658760	6.0405650139
0.6432774436	6.0430316925
0.6432890341	6.0479769707
0.6433006015	6.0508475304
0.6433121690	6.0547156334
0.6433237364	6.0510373116
0.6433353269	6.0509266853
0.6433468941	6.0426473618
0.6433584617	6.0366597176
0.6433700289	6.0373568535
0.6433815985	6.0446767807
0.6433931915	6.0401468277
0.6434047589	6.0336585045
0.6434163495	6.0304961205
0.6434278938	6.0259423256
0.6434394843	6.0222105980
0.6434510515	6.0235352516
0.6434626191	6.0267395973
0.6434742096	6.0252509117
0.6434857771	6.0222201347
0.6434973676	6.0199575424
0.6435089351	6.0182647705
0.6435205025	6.0175638199
0.6435320699	6.0205430984
0.6435436373	6.0214862823
0.6435552278	6.0205860138
0.6435667952	6.0196375847
0.6435783627	6.0207557678
0.6435899530	6.0207653046
0.6436015206	6.0213994980
0.6436130880	6.0141496658
0.6436246554	6.0152173042
0.6436362458	6.0079088211
0.6436478134	6.0089125633
0.6436593808	6.0102453232
0.6436709504	6.0182185173
0.6436825411	6.0170855522
0.6436941083	6.0175528526
0.6437056821	6.0142884254
0.6437172495	6.0083336830
0.6437288400	6.0036234856
0.6437404072	6.0010399818
0.6437519748	6.0038146973
0.6437635423	6.0041418076
0.6437751328	6.0060510635
0.6437867002	6.0059690475
0.6437982676	6.0042805672
0.6438098582	6.0039167404
0.6438214256	6.0006794930
0.6438329930	5.9933290482
0.6438445604	5.9932250977
0.6438561510	5.9934339523
0.6438677184	5.9957990646
0.6438792858	5.9962816238
0.6438908763	6.0020785332
0.6439024437	6.0030879974
0.6439140111	6.0019350052
0.6439256017	5.9999713898
0.6439371691	5.9960908890
0.6439487365	5.9874019623
0.6439603090	5.9897274971
0.6439718996	5.9861879349
0.6439834670	5.9879117012
0.6439950344	5.9907221794
0.6440066018	5.9851126671
0.6440181924	5.9798345566
0.6440297596	5.9749116898
0.6440413272	5.9776968956
0.6440528945	5.9871606827
0.6440644851	5.9917197227
0.6440760523	5.9888134003
0.6440876200	5.9849252701
0.6440992105	5.9871916771
0.6441107779	5.9877972603
0.6441223453	5.9882841110
0.6441339127	5.9864392281
0.6441455033	5.9862437248
0.6441570707	5.9898180962
0.6441686379	5.9891266823
0.6441802287	5.9824562073
0.6441917959	5.9722499847
0.6442033635	5.9730739594
0.6442149309	5.9794850349
0.6442265214	5.9774136543
0.6442381120	5.9719371796
0.6442496563	5.9682497978
0.6442612468	5.9754114151
0.6442728143	5.9824957848
0.6442843816	5.9873213768
0.6442959722	5.9827923775
0.6443075396	5.9828705788
0.6443191301	5.9763979912
0.6443306744	5.9715881348
0.6443422650	5.9719791412
0.6443538322	5.9755468369
0.6443654229	5.9769253731
0.6443769903	5.9711127281
0.6443885578	5.9618020058
0.6444001250	5.9610543251
0.6444116926	5.9600515366
0.6444232831	5.9622621536
0.6444348505	5.9642553329
0.6444464411	5.9644141197
0.6444580085	5.9577131271
0.6444695757	5.9513764381
0.6444811433	5.9479575157
0.6444927107	5.9526023865
0.6445043013	5.9482965469
0.6445158687	5.9430212975
0.6445274361	5.9414620399
0.6445390267	5.9415268898
0.6445505941	5.9427585602
0.6445621846	5.9413886070
0.6445737287	5.9380712509
0.6445853194	5.9384098053
0.6445968891	5.9392504692
0.6446084565	5.9387693405
0.6446200239	5.9349913597
0.6446316165	5.9294009209
0.6446431839	5.9287796021
0.6446547536	5.9319348335
0.6446663211	5.9358038902
0.6446779114	5.9387292862
0.6446894788	5.9406247139
0.6447010463	5.9414319992
0.6447126385	5.9372353554
0.6447242059	5.9415388107
0.6447357985	5.9413852692
0.6447473426	5.9340443611
0.6447589333	5.9314508438
0.6447705005	5.9338769913
0.6447820682	5.9352746010
0.6447936356	5.9332494736
0.6448052261	5.9274697304
0.6448167933	5.9242167473
0.6448283609	5.9228916168
0.6448399513	5.9239034653
0.6448515189	5.9250388145
0.6448630863	5.9291214943
0.6448746537	5.9282484055
0.6448862443	5.9204025269
0.6448978117	5.9279732704
0.6449094022	5.9288005829
0.6449209696	5.9273428917
0.6449325396	5.9266681671
0.6449441070	5.9232826233
0.6449556744	5.9184174538
0.6449672650	5.9237122536
0.6449788324	5.9264273643
0.6449903998	5.9235868454
0.6450019695	5.9255466461
0.6450135600	5.9239792824
0.6450251506	5.9223399162
0.6450367180	5.9273562431
0.6450482852	5.9264483452
0.6450598526	5.9224691391
0.6450714202	5.9147806168
0.6450829876	5.9150886536
0.6450945782	5.9222846031
0.6451061456	5.9245605469
0.6451177148	5.9215655327
0.6451293053	5.9245443344
0.6451408727	5.9277863503
0.6451524402	5.9272050858
0.6451640076	5.9116129875
0.6451755981	5.9044117928
0.6451871655	5.9036760330
0.6451987329	5.8961005211
0.6452103235	5.8932495117
0.6452218909	5.8944745064
0.6452334583	5.8947443962
0.6452450257	5.8949031830
0.6452566163	5.8996529579
0.6452681883	5.9066472054
0.6452797557	5.9090003967
0.6452913463	5.9046220779
0.6453029158	5.8980789185
0.6453144832	5.8994102478
0.6453260506	5.8985977173
0.6453376201	5.8966360092
0.6453492109	5.8989925385
0.6453607781	5.8917121887
0.6453723455	5.8953976631
0.6453839363	5.8932414055
0.6453955035	5.8933372498
0.6454070711	5.8929491043
0.6454186383	5.8911199570
0.6454302288	5.8903441429
0.6454417963	5.8914160728
0.6454533639	5.8931789398
0.6454649542	5.8941884041
0.6454765218	5.8916788101
0.6454880911	5.8833541870
0.6454996585	5.8866472244
0.6455112490	5.8845381737
0.6455228164	5.8824391365
0.6455343860	5.8824868202
0.6455459559	5.8776359558
0.6455575463	5.8798637390
0.6455691139	5.8773832321
0.6455806812	5.8718676567
0.6455922601	5.8687744141
0.6456038275	5.8701882362
0.6456153951	5.8749942780
0.6456269857	5.8749666214
0.6456385531	5.8784165382
0.6456501205	5.8779945374
0.6456617110	5.8776483536
0.6456732784	5.8783831596
0.6456848458	5.8697185516
0.6456964133	5.8676810265
0.6457080038	5.8632431030
0.6457195712	5.8679180145
0.6457311618	5.8736429214
0.6457427292	5.8757581711
0.6457542966	5.8810367584
0.6457658640	5.8843541145
0.6457774543	5.8861093521
0.6457890220	5.8862800598
0.6458005894	5.8874258995
0.6458121568	5.8862094879
0.6458237473	5.8898043633
0.6458353147	5.8881797791
0.6458468821	5.8796892166
0.6458584727	5.8731069565
0.6458700399	5.8727211952
0.6458816075	5.8618278503
0.6458931749	5.8544664383
0.6459047653	5.8532333374
0.6459163328	5.8543119431
0.6459279003	5.8518486023
0.6459394908	5.8524904251
0.6459510582	5.8575720787
0.6459626257	5.8564128876
0.6459741931	5.8546795845
0.6459857834	5.8537688255
0.6459973510	5.8526430130
0.6460089184	5.8532652855
0.6460205091	5.8509578705
0.6460320764	5.8536820412
0.6460436455	5.8505706787
0.6460552129	5.8489608765
0.6460668056	5.8479051590
0.6460783730	5.8465552330
0.6460899635	5.8433589935
0.6461015078	5.8358454704
0.6461130981	5.8414273262
0.6461246658	5.8469676971
0.6461362331	5.8508253098
0.6461478237	5.8447990417
0.6461593911	5.8457794189
0.6461709583	5.8467974663
0.6461825260	5.8440494537
0.6461941165	5.8380126953
0.6462056839	5.8353514671
0.6462172513	5.8343048096
0.6462288419	5.8361549377
0.6462404093	5.8311724663
0.6462519767	5.8350443840
0.6462635441	5.8381471634
0.6462751346	5.8378524780
0.6462867021	5.8313703537
0.6462982693	5.8281826973
0.6463098600	5.8281507492
0.6463214274	5.8277320862
0.6463329949	5.8309459686
0.6463445623	5.8275208473
0.6463561528	5.8302483559
0.6463677202	5.8352069855
0.6463793108	5.8385291100
0.6463908782	5.8444647789
0.6464024456	5.8476557732
0.6464140130	5.8448414803
0.6464255804	5.8428463936
0.6464371710	5.8405508995
0.6464487384	5.8396525383
0.6464603058	5.8412032127
0.6464718963	5.8450512886
0.6464834637	5.8341083527
0.6464950312	5.8244299889
0.6465066217	5.8266706467
0.6465181891	5.8284783363
0.6465297565	5.8188185692
0.6465413239	5.8130421638
0.6465529145	5.8112473488
0.6465644819	5.8106899261
0.6465760493	5.8066525459
0.6465876399	5.8120889664
0.6465992073	5.8105955124
0.6466107747	5.8094229698
0.6466223421	5.8097906113
0.6466339326	5.8111109734
0.6466454998	5.8099517822
0.6466570725	5.8165488243
0.6466686401	5.8160228729
0.6466802306	5.8082189560
0.6466917980	5.8094429970
0.6467033655	5.8033752441
0.6467149329	5.8053750992
0.6467265232	5.8026309013
0.6467380908	5.7994813919
0.6467496582	5.7982831001
0.6467612488	5.7984480858
0.6467728160	5.7994470596
0.6467843836	5.8078446388
0.6467959508	5.8078656197
0.6468075416	5.8065571785
0.6468191090	5.8050837517
0.6468306764	5.8035254478
0.6468422669	5.8062086105
0.6468538344	5.8049683571
0.6468654018	5.8037676811
0.6468769923	5.7968435287
0.6468885597	5.7954139709
0.6469001271	5.7937750816
0.6469116945	5.7940192223
0.6469232851	5.7975072861
0.6469348525	5.7971458435
0.6469464199	5.7963666916
0.6469580105	5.7926416397
0.6469695779	5.7948455811
0.6469811453	5.7935466766
0.6469927127	5.7984604836
0.6470043033	5.8000669479
0.6470158704	5.7962512970
0.6470274381	5.7902369499
0.6470390286	5.7819428444
0.6470505960	5.7799825668
0.6470621864	5.7757163048
0.6470737309	5.7722311020
0.6470853214	5.7790822983
0.6470968888	5.7823925018
0.6471084562	5.7870306969
0.6471200468	5.7854213715
0.6471316142	5.7814869881
0.6471431816	5.7808589935
0.6471547490	5.7871303558
0.6471663423	5.7930703163
0.6471779097	5.7933807373
0.6471894771	5.7948098183
0.6472010445	5.7954440117
0.6472126350	5.7897248268
0.6472242025	5.7874050140
0.6472357953	5.7858715057
0.6472473627	5.7829523087
0.6472589301	5.7864432335
0.6472704975	5.7797574997
0.6472820879	5.7811164856
0.6472936555	5.7799448967
0.6473052229	5.7796440125
0.6473167903	5.7759075165
0.6473283809	5.7757344246
0.6473399483	5.7794537544
0.6473515157	5.7769303322
0.6473630831	5.7812399864
0.6473746734	5.7891917229
0.6473862411	5.7858600616
0.6473978316	5.7711873055
0.6474093990	5.7622909546
0.6474209664	5.7535872459
0.6474325339	5.7543249130
0.6474441013	5.7539186478
0.6474556918	5.7549214363
0.6474672590	5.7501544952
0.6474788498	5.7480974197
0.6474904172	5.7526793480
0.6475019846	5.7559113503
0.6475135520	5.7585391998
0.6475251192	5.7545647621
0.6475367100	5.7533192635
0.6475483005	5.7530288696
0.6475598448	5.7505931854
0.6475714351	5.7532858849
0.6475830028	5.7569370270
0.6475945702	5.7604665756
0.6476061375	5.7542810440
0.6476177279	5.7528586388
0.6476292955	5.7572336197
0.6476408627	5.7552943230
0.6476524535	5.7526068687
0.6476640209	5.7558679581
0.6476755883	5.7580361366
0.6476871557	5.7470517159
0.6476987463	5.7453703880
0.6477103135	5.7364945412
0.6477219042	5.7431850433
0.6477334717	5.7497682571
0.6477450391	5.7503628731
0.6477566065	5.7468209267
0.6477681739	5.7387418747
0.6477797644	5.7381153107
0.6477913319	5.7360038757
0.6478028993	5.7365283966
0.6478144898	5.7317028046
0.6478260572	5.7319407463
0.6478376246	5.7321319580
0.6478491920	5.7314958572
0.6478607826	5.7331151962
0.6478723500	5.7372112274
0.6478839174	5.7414078712
0.6478955080	5.7456746101
0.6479070754	5.7493867874
0.6479186428	5.7476315498
0.6479302333	5.7488651276
0.6479418005	5.7489018440
0.6479533682	5.7490034103
0.6479649355	5.7409138680
0.6479765261	5.7454304695
0.6479880936	5.7488212585
0.6479996841	5.7369008064
0.6480112515	5.7383456230
0.6480228189	5.7378807068
0.6480343863	5.7423944473
0.6480459537	5.7398757935
0.6480575443	5.7344174385
0.6480691115	5.7273893356
0.6480806791	5.7241916656
0.6480922694	5.7153744698
0.6481038385	5.7127451897
0.6481154083	5.7173290253
0.6481269757	5.7189021111
0.6481385662	5.7200846672
0.6481501337	5.7195215225
0.6481617011	5.7138137817
0.6481732685	5.7116327286
0.6481848590	5.7095065117
0.6481964264	5.7065114975
0.6482079939	5.7089400291
0.6482195844	5.7082777023
0.6482311518	5.7077131271
0.6482427192	5.7068347931
0.6482542866	5.7089490891
0.6482658772	5.7101264000
0.6482774675	5.7044997215
0.6482890118	5.7009863853
0.6483006026	5.7009353638
0.6483121700	5.7000107765
0.6483237374	5.6933197975
0.6483353068	5.6991648674
0.6483468973	5.7030644417
0.6483584648	5.7029142380
0.6483700570	5.6996002197
0.6483816013	5.7022027969
0.6483931919	5.7046136856
0.6484047822	5.7015852928
0.6484163267	5.7017674446
0.6484279173	5.7046651840
0.6484394846	5.7115573883
0.6484510518	5.7110347748
0.6484626424	5.7130885124
0.6484742098	5.7184352875
0.6484857774	5.7178611755
0.6484973448	5.7183070183
0.6485089354	5.7195672989
0.6485205028	5.7171721458
0.6485320700	5.7196979523
0.6485436374	5.7203116417
0.6485552048	5.7184085846
0.6485667955	5.7156267166
0.6485783630	5.7081017494
0.6485899553	5.7092666626
0.6486015248	5.7003483772
0.6486130923	5.6985902786
0.6486246597	5.6899318695
0.6486362502	5.6903910637
0.6486478176	5.6916098595
0.6486593850	5.6932411194
0.6486709522	5.6941199303
0.6486825430	5.6945381165
0.6486941104	5.6964454651
0.6487056776	5.6932811737
0.6487172566	5.6873655319
0.6487288242	5.6868901253
0.6487404148	5.6829595566
0.6487519820	5.6805725098
0.6487635494	5.6790299416
0.6487751399	5.6797986031
0.6487867075	5.6770563126
0.6487982750	5.6755585670
0.6488098655	5.6756296158
0.6488214329	5.6734528542
0.6488330001	5.6736798286
0.6488445675	5.6738405228
0.6488561583	5.6727671623
0.6488677257	5.6773376465
0.6488792931	5.6805305481
0.6488908605	5.6794610023
0.6489024511	5.6767501831
0.6489140185	5.6716279984
0.6489255859	5.6679577827
0.6489371762	5.6700067520
0.6489487439	5.6683082581
0.6489603111	5.6620459557
0.6489718903	5.6692562103
0.6489834574	5.6664619446
0.6489950480	5.6672196388
0.6490066155	5.6639657021
0.6490181829	5.6662707329
0.6490297620	5.6674690247
0.6490413292	5.6706595421
0.6490528966	5.6747746468
0.6490644874	5.6696023941
0.6490760546	5.6639981270
0.6490876338	5.6630449295
0.6490992010	5.6605625153
0.6491107917	5.6621503830
0.6491223591	5.6672582626
0.6491339266	5.6612176895
0.6491454938	5.6594595909
0.6491570845	5.6599035263
0.6491686517	5.6576552391
0.6491802307	5.6588158607
0.6491917983	5.6590328217
0.6492033657	5.6656336784
0.6492149563	5.6584506035
0.6492265236	5.6573600769
0.6492381140	5.6562695503
0.6492496583	5.6614851952
0.6492612489	5.6698784828
0.6492728163	5.6700778008
0.6492843837	5.6632184982
0.6492959742	5.6571168900
0.6493075418	5.6556811333
0.6493191093	5.6516056061
0.6493306767	5.6495757103
0.6493422710	5.6463980675
0.6493538268	5.6459088326
0.6493654289	5.6509747505
0.6493769732	5.6494598389
0.6493885640	5.6479239464
0.6494001313	5.6521854401
0.6494116988	5.6551551819
0.6494232893	5.6538944244
0.6494348568	5.6486935616
0.6494464242	5.6484937668
0.6494580147	5.6484045982
0.6494695819	5.6491923332
0.6494811495	5.6430964470
0.6494927170	5.6404991150
0.6495043073	5.6393599510
0.6495158749	5.6359677315
0.6495274423	5.6371254921
0.6495390095	5.6397771835
0.6495506003	5.6413846016
0.6495621675	5.6376705170
0.6495737580	5.6317744255
0.6495853257	5.6324863434
0.6495968931	5.6348085403
0.6496084605	5.6360230446
0.6496200279	5.6385517120
0.6496316184	5.6325411797
0.6496431859	5.6268920898
0.6496547531	5.6252927780
0.6496663436	5.6229448318
0.6496779112	5.6174025536
0.6496894902	5.6186223030
0.6497010576	5.6239695549
0.6497126250	5.6260232925
0.6497242154	5.6282839775
0.6497357830	5.6283454895
0.6497473504	5.6245431900
0.6497589176	5.6236844063
0.6497705083	5.6293644905
0.6497820778	5.6291360855
0.6497936452	5.6308398247
0.6498052146	5.6275277138
0.6498168081	5.6281309128
0.6498283756	5.6314229965
0.6498399431	5.6262454987
0.6498515104	5.6192216873
0.6498631009	5.6213984489
0.6498746683	5.6149792671
0.6498862359	5.6108946800
0.6498978263	5.6119503975
0.6499093939	5.6132659912
0.6499209613	5.6131138802
0.6499325285	5.6107401848
0.6499441191	5.6079921722
0.6499556751	5.6105709076
0.6499672541	5.6081795692
0.6499788446	5.6044435501
0.6499904119	5.6115236282
0.6500019808	5.6170673370
0.6500135482	5.6193184853
0.6500251387	5.6242556572
0.6500367084	5.6278100014
0.6500482780	5.6249237061
0.6500598572	5.6167912483
0.6500714269	5.6104364395
0.6500830079	5.6043672562
0.6500945637	5.6041173935
0.6501061543	5.6032462120
0.6501177219	5.6062397957
0.6501292893	5.6068811417
0.6501408681	5.6093740463
0.6501524472	5.6091427803
0.6501640145	5.6034140587
0.6501755819	5.6011323929
0.6501871726	5.6039037704
0.6501987398	5.6030635834
0.6502103074	5.6004371643
0.6502218980	5.5971117020
0.6502334652	5.5966639519
0.6502450326	5.5935440063
0.6502566232	5.5932836533
0.6502681908	5.5926237106
0.6502797580	5.5952496529
0.6502913256	5.5898299217
0.6503029162	5.5907459259
0.6503144720	5.5919795036
0.6503260626	5.5901598930
0.6503376300	5.5899772644
0.6503491974	5.5935688019
0.6503607879	5.5878658295
0.6503723551	5.5888814926
0.6503839225	5.5917453766
0.6503954899	5.5893664360
0.6504070807	5.5867462158
0.6504186481	5.5866422653
0.6504302155	5.5846581459
0.6504418061	5.5878577232
0.6504533733	5.5913052559
0.6504649409	5.5868740082
0.6504765087	5.5894317627
0.6504881016	5.5920562744
0.6504996718	5.5966553688
0.6505112419	5.5977334976
0.6505228350	5.5934696198
0.6505344050	5.5884094238
0.6505459750	5.5917448997
0.6505575681	5.5927734375
0.6505691382	5.5929389000
0.6505807079	5.5943932533
0.6505922780	5.5997366905
0.6506038713	5.6006541252
0.6506154413	5.6001472473
0.6506270113	5.6004567146
0.6506386043	5.5993623734
0.6506501745	5.5866675377
0.6506617443	5.5831255913
0.6506733145	5.5777559280
0.6506849074	5.5737419128
0.6506964774	5.5706930161
0.6507080707	5.5654501915
0.6507196406	5.5686531067
0.6507312108	5.5658154488
0.6507428040	5.5708508492
0.6507543506	5.5676283836
0.6507659440	5.5647826195
0.6507775140	5.5646076202
0.6507890840	5.5604128838
0.6508006769	5.5591163635
0.6508122471	5.5610342026
0.6508238171	5.5591802597
0.6508353871	5.5590429306
0.6508469802	5.5561881065
0.6508585734	5.5571370125
0.6508701203	5.5604286194
0.6508817134	5.5555644035
0.6508932834	5.5558147430
0.6509048532	5.5545744896
0.6509164235	5.5568718910
0.6509280166	5.5546202660
0.6509395865	5.5566101074
0.6509511798	5.5589365959
0.6509627498	5.5611562729
0.6509743198	5.5656285286
0.6509858898	5.5635547638
0.6509974596	5.5624217987
0.6510090527	5.5572705269
0.6510206229	5.5574975014
0.6510321929	5.5542836189
0.6510437861	5.5557985306
0.6510553561	5.5591301918
0.6510669281	5.5596265793
0.6510785008	5.5529170036
0.6510900726	5.5541577339
0.6511016679	5.5522050858
0.6511132379	5.5462265015
0.6511248080	5.5453567505
0.6511364011	5.5425171852
0.6511479711	5.5397291183
0.6511595411	5.5394387245
0.6511711111	5.5413742065
0.6511827041	5.5397214890
0.6511942743	5.5392656326
0.6512058443	5.5380768776
0.6512174374	5.5398283005
0.6512290074	5.5378203392
0.6512405772	5.5379753113
0.6512521474	5.5390572548
0.6512637406	5.5439295769
0.6512753106	5.5450887680
0.6512869037	5.5435829163
0.6512984738	5.5440397263
0.6513100449	5.5433769226
0.6513216149	5.5381522179
0.6513331869	5.5381917953
0.6513447798	5.1874961853
0.6513563500	5.4255609512
0.6513679264	5.4770245552
0.6513794964	5.5008234978
0.6513910664	5.5132498741
0.6514026595	5.5215191841
0.6514142295	5.5302209854
0.6514258224	5.5343594551
0.6514373927	5.5381536484
0.6514489645	5.5362663269
0.6514605366	5.5269317627
0.6514721066	5.5268688202
0.6514836997	5.5269246101
0.6514952697	5.5258011818
0.6515068629	5.5273051262
0.6515184097	5.5315432549
0.6515300053	5.5326967239
0.6515415753	5.1483402252
0.6515531453	5.4521107674
0.6515647384	5.4893927574
0.6515763083	5.5019927025
0.6515878785	5.5128822327
0.6515994485	5.5193715096
0.6516110416	5.5227441788
0.6516226116	5.5246825218
0.6516341816	5.5286121368
0.6516457748	5.5224556923
0.6516573448	5.5204162598
0.6516689148	5.5189180374
0.6516804848	5.5212812424
0.6516920779	5.5158529282
0.6517036479	5.5168871880
0.6517152180	5.5161895752
0.6517268111	5.5161237717
0.6517383811	5.5168838501
0.6517499511	5.5168495178
0.6517615211	5.5181102753
0.6517731162	5.5196394920
0.6517846862	5.5113849640
0.6517962562	5.5128092766
0.6518078329	5.5088896751
0.6518194029	5.5067563057
0.6518309961	5.5049171448
0.6518425661	5.5049180984
0.6518541437	5.5054717064
0.6518657137	5.5063724518
0.6518773069	5.5030007362
0.6518888769	5.5036630630
0.6519004469	5.5058341026
0.6519120212	5.5033044815
0.6519236144	5.4999237061
0.6519351844	5.5028200150
0.6519467544	5.5022859573
0.6519583244	5.5034189224
0.6519699175	5.5050992966
0.6519814876	5.5021495819
0.6519930576	5.4979524612
0.6520046505	5.4979052544
0.6520162207	5.4979410172
0.6520277907	5.4979567528
0.6520393607	5.4974131584
0.6520509538	5.4950981140
0.6520625239	5.4939889908
0.6520740938	5.4893403053
0.6520856870	5.4890232086
0.6520972570	5.4925432205
0.6521088291	5.4921817780
0.6521204018	5.4898519516
0.6521319949	5.4893951416
0.6521435649	5.4916772842
0.6521551349	5.4922633171
0.6521667049	5.4896044731
0.6521782981	5.4905452728
0.6521898681	5.4889392853
0.6522014381	5.4891171455
0.6522130310	5.4869184494
0.6522246012	5.4849491119
0.6522361944	5.4837665558
0.6522477412	5.4866924286
0.6522593344	5.4842777252
0.6522709044	5.4833669662
0.6522824744	5.4818844795
0.6522940486	5.4856314659
0.6523056418	5.4845046997
0.6523172117	5.4863934517
0.6523287818	5.4915614128
0.6523403750	5.4920897484
0.6523519447	5.4880342484
0.6523635150	5.4815301895
0.6523750849	5.4753623009
0.6523866781	5.4755420685
0.6523982481	5.4731073380
0.6524098179	5.4738631248
0.6524214113	5.4747853279
0.6524329813	5.4774198532
0.6524445513	5.4723711014
0.6524561212	5.4681582451
0.6524677142	5.4655580521
0.6524792844	5.4695205688
0.6524908545	5.4735670090
0.6525024476	5.4754357338
0.6525140174	5.4779548645
0.6525255874	5.4771289825
0.6525371576	5.4784498215
0.6525487533	5.4755520821
0.6525603255	5.4727692604
0.6525718955	5.4678936005
0.6525834696	5.4689245224
0.6525950627	5.4663157463
0.6526066327	5.4629702568
0.6526182027	5.4637107849
0.6526297959	5.4661250114
0.6526413659	5.4633979797
0.6526529357	5.4643955231
0.6526645059	5.4621124268
0.6526760991	5.4564800262
0.6526876689	5.4635186195
0.6526992622	5.4626111984
0.6527108091	5.4627346992
0.6527224022	5.4689655304
0.6527339720	5.4718761444
0.6527455422	5.4754366875
0.6527571354	5.4744234085
0.6527687053	5.4749875069
0.6527802753	5.4696083069
0.6527918454	5.4685735703
0.6528034404	5.4643821716
0.6528150123	5.4691753387
0.6528266057	5.4699578285
0.6528381524	5.4681344032
0.6528497457	5.4689040184
0.6528613157	5.4677143097
0.6528728857	5.4702167511
0.6528844789	5.4656953812
0.6528960489	5.4681358337
0.6529076189	5.4724125862
0.6529191889	5.4767503738
0.6529307820	5.4789948463
0.6529423520	5.4799385071
0.6529539218	5.4763746262
0.6529655152	5.4700813293
0.6529770852	5.4742860794
0.6529886551	5.4765830040
0.6530002252	5.4784164429
0.6530118183	5.4744100571
0.6530233883	5.4644317627
0.6530349584	5.4570589066
0.6530465515	5.4556703568
0.6530581214	5.4541525841
0.6530696915	5.4532837868
0.6530812615	5.4533329010
0.6530928547	5.4521269798
0.6531044247	5.4506111145
0.6531160178	5.4394469261
0.6531275876	5.4397234917
0.6531391578	5.4388012886
0.6531507276	5.4394726753
0.6531622976	5.4453468323
0.6531738910	5.4478459358
0.6531854610	5.4456110001
0.6531970310	5.4424233437
0.6532086242	5.4433102608
0.6532201942	5.4384474754
0.6532317642	5.4388294220
0.6532433342	5.4372973442
0.6532549271	5.4346795082
0.6532664973	5.4298901558
0.6532780671	5.4328718185
0.6532896605	5.4319868088
0.6533012305	5.4333739281
0.6533128005	5.4275741577
0.6533243936	5.4274578094
0.6533359634	5.4296345711
0.6533475336	5.4293136597
0.6533591036	5.4287953377
0.6533706968	5.4314942360
0.6533822668	5.4328589439
0.6533938367	5.4329285622
0.6534054299	5.4392089844
0.6534169999	5.4341659546
0.6534285700	5.4341249466
0.6534401400	5.4331541061
0.6534517331	5.4361834526
0.6534633031	5.4395132065
0.6534748731	5.4403719902
0.6534864662	5.4301037788
